Unnamed: 0,content,stars,title,status
40,"Lucas saw The Last Jedi shortly after its Saturday night premiere and, like the hundreds of critics raving about Rian Johnson‘s film, he loved it.

http://www.slashfilm.com/george-lucas-star-wars-the-last-jedi/?utm_source=zergnet.com&utm_medium=referral&utm_campaign=zergnet_2329022


當年看完SW5/ 帝國大反擊 ，無法接受劇情的轉折(叛軍的挫敗，一路被帝國軍追著跑，韓索洛等被出賣…黑武士居然是天行者的老爸…)，失落了好一陣子。
隨著年齡增長，SW5反成為我的最愛（SW4其次）。每當受挫折沮喪時，便把SW5拿出來重看。尋找原力/The force加持，所以SW5看了不下100次。
和好朋友相見是快樂的，但若只和好朋友談往事，時空凍結，沒有新話題，重聚是短暫而沒有延伸的。SW7的問題便是把SW4重抄一遍，滿足了懷舊，卻沒有新意。當年SW5為什麼超越前作SW4，因為拍出不同於SW4童話般的黑暗風格，走出另一條路；經過時間的淬煉，成為SW系列的顛峰之作。
SW8 傳承了SW5 & SW6 的故事架構及發展，滲入了反英雄、反神話的新觀點，並把3C/5G世代的通訊技術，融入原力的跨銀河的溝通之中…也許許多人像當年的我一樣，無法接受這種轉折&安排…但這是新意；進入21世紀的絕地武士，應該有新方向，新思維，不該只是Lucas原創的Jedi & SW，只剩下懷舊而已…",5,最後的絕地武士,good
41,我是星戰迷，我第一次上奇摩電影評分，為了這次的星戰8，我一定要出來評一下，這集的星際大戰真的不太好看，中間有點想睡，結尾變得誇張，遠端透過意念操作的神奇路克，還可以帶有光劍，真不知光劍哪裡來的，越來越誇張了，還是喜歡我小時候看的路克將眼睛閉起來將砲彈射入核能爐…那時真有原力的感覺，現在已經變成超能力了！！ (莉亞公主在外太空還可以活下來，這集是演超人外傳嗎!!),1,最後的絕地武士,bad
42,"真是很糟糕的一集，劇情既亂又鬆散，分支開那麼多，硬加一些不重要無聊的戲，尤其芬恩和蘿絲，
讓人很不耐煩，還有女主角的演技要加油了，這集加入的一些內心戲，黛西完全撐不起來，演忍的演技還OK，
不過這角色真是毫無魅力，當初看完7對REY這角色未來會有期待，現在8的劇本被萊恩·詹森搞爛了，想不出未來9還有什麼看點，失望.......",2,最後的絕地武士,bad
43,"個人影後觀感
我覺得7比8好看
8太多不如預期的地方
中間部份又一直拖戲

莉亞被炸飛從外太空飛回來
我已經覺得有點唐突

芮只是拿光劍嚇嚇路克
路克就跌坐在地
太誇張把路克也演的太弱了

司諾克也死的太瞎了
這樣就死了
不是很會電人嗎！
隨便電ㄧ下凱羅忍就飛出去了
怎麼會這樣就死了
大家想看的是芮跟凱羅忍聯手跟司諾克對打
到底懂不懂星戰迷跟觀眾想看什麼！

尤達莫名其妙出現
自己把聖地燒掉
還繞了一句話這些芮都會
從7到8芮都自學居多..........
她原力是開外掛嗎！
也太強了吧！

路克用個隱分身就不行了
沒這麼弱吧！！！
又在一次貶低路克..........

害有自己人打自己人這段
真的亂演亂七八糟
這樣還想贏第一軍團

從6歲喜歡星戰到現在38歲
不敢說自己有多了解星戰
但該懂該看的沒少過
這次8真的拍的不合邏輯
最多三顆星",3,最後的絕地武士,soso
44,"同意迪士尼拍的是騙錢的, 這部片成本真的超低的, 都動畫合成而已.
原本7看完就發誓絕不再被騙看8, 被朋友慫恿說好看才去看, 看完好看才怪, 騙錢的.
簡簡單單的劇情可以拍150分鐘都是拖戲居多.",2,最後的絕地武士,bad
45,"我平時是個只上來看一下短評跟分數的人.但這次的Star wars真的

是太糟了. 讓我居然會來寫短評. 劇情真的是太爛, 假如是看特效. 更沒有. 以前star wars

做的多麼的認真, 這次完全都沒有. 難到就容許Disney這樣把star wars搞爛

嗎? 這根本就變成了是一部商業片. 做的都不認真. 多加幾個無關緊要的角色增加片長. 根

本沒有以前的水準. 以下就是幾個大爛點:

1. 大魔王Snoke 就這樣死了??  一點劇情伏筆都沒有.


2. 新的黑暗武士那男的就是一臉矬樣. 長的像米老鼠, 怎麼會有維達的味道呢??帶上面具可能還比較好


3. 光劍戰鬥也太爛. 以前Yoda的那一分鐘光劍戰做得多好,多認真. 就算只是只有一分鐘. 但看得出來

就是有用心. 還有之前Obiwan是一把光劍對決general grievous 4把光劍!!!是一對四!! 做得多好....  

現在新拍的裡面完全都沒有.


4. 然後故事裡面太多次要的角色. 這些角色根本就不重要. 基本上就是拖戲用.


5. 最後Luke怎麼劇情會寫成這樣死掉. 真的太爛. 以前Luke是獨自前往Jabba的巢穴解救Leia. 這次躲

在石頭上冥想. 然後到底Luke教了Rey什麼?  拜託, 都二部曲了. 下一部就要完結了, 怎麼Rey還

是搞得像絕地新人一樣. 


最後你能接受你心目中的Luke skywalker就這樣死掉嗎?  真的是太爛.  這根本就變成了Disney的搖錢電影.

以為亂拍一下就可以騙票房.  一點用心制作都看不到. 劇情爛糟糟, 到底Rey身世是如何也沒交代清楚.",1,最後的絕地武士,bad
46,普通，畫質不怎樣，打鬥混亂不熱血，據情中等,3,最後的絕地武士,soso
47,第8集~神救援……真的很好看，我是一個快40的星戰粉，當初看到第7集為了致敬經典而刻意安排的劇情，真的讓我非常失望了好久，要知道這應該是一部雖然承續經典但應該展開新劇情全新展開感受的一部新系列，但第7集完全讓我的期待落空失望，充其量我覺得就是一部適合在緬懷跟回味的作品，劇情，場景，動作，真的都不精彩……，但這部第8集真的是神救援啊…完全達到了我剛剛談到這部新系列展開需要的元素，尤其一開場的5分鐘，就讓我熱淚盈眶的感動，我想任何評論都是只能言傳的觀點，但我這從一開始觀賞就感動到結尾的心情，絕對是無可言諭的…我知道當然還是很多的劇情安排會讓人覺得有瑕疵，有扣分，但我真的覺得整體看完總結就是感動，瑕不掩瑜…，4.1的評價真的委屈了這部新作，讓我這個看短評但近10年沒有評論的觀眾也忍不住想聲援這部電影……謝謝,5,最後的絕地武士,good
48,"92登台再次證明又送走一位偉大人物離開....
三大經典角色永遠沒機會同台了，

從最後的絕地武士，這點來看值得，因最後一次在電影院活著登場，故事中也解開前作留下的問題，除了某部份橋段無必要外，整體上屬於逃難方向，這可能被指有原始三部曲的帝國大反擊之影，但至少步調上跟前作的複製好多了，整體上要在這集收尾其實也說得過去，九部曲又落到上一集的J.J手上恐怕很難看到這集的驚艷了，畢竟都講得差不多該結束，接下來九部曲大反攻應該又有原始三部曲絕地大反攻之複製品吧，總結就是果然老練就是強.... 知道92會害人趕快把光劍丟掉",4,最後的絕地武士,good
49,"我是從星戰7開始變成星戰粉，原諒我ww我還小ww寫的短評可能也不怎麼樣，這次的星戰8我很喜歡，尤其是特效，大愛水晶狐狸，還有打鬥的場面，而劇情雖然有點扯，但在目前我看的這幾部可以說是最好的了

之後來把之前的星戰電影全補齊

還有，
每每看到莉亞公主都眼淚都會不自覺的流下，原本很希望莉亞公主能繼續參與接下來的星戰電影的",5,最後的絕地武士,good
50,"個人覺得前面稍悶
中間開始整個超帥
絕對要去看",5,最後的絕地武士,good
51,"一堆低能國中生看不懂電影就亂評分
這裡應該要有個年齡限制",4,最後的絕地武士,good
52,棒棒，路克用念力投影在戰鬥上，綠精靈用神力炸掉絕地武士的據點炸掉，最高領袖被男武士背叛，女生用念力把巨石移開，各種高潮迭起,5,最後的絕地武士,good
53,"一部史詩級超級好看的電影,被一群屁孩差評如此低.麥可在此要說句公道話,很棒的星際大戰,不看可惜啊!",5,最後的絕地武士,good
54,劇情爛，反判軍根本每個廢物，裝備爛，人員爛,1,最後的絕地武士,bad
55,"場景、運鏡、劇情整體實在太弱, 覺得好像在看山寨版的星戰...比起上一集落差實在大, 幸好有幾幕特效仍有原來的水準。",2,最後的絕地武士,bad
56,我從1977年星際大戰四部曲上映以來，每部都是初上映就到電影院觀賞。但「最後的絕地武士 」這部真的是浪費時間，甚至比評價不佳的首部曲：威脅潛伏還要糟糕⋯迪士尼把遊戲給EA做成課金遊戲，連電影都拍成騙錢作品。,1,最後的絕地武士,bad
57,背負著第七集票房大賣20億美金的正宗續作終於上映，可惜這次表現差強人意，想要超展開可惜後繼無力，差點葬送原力覺醒帶來的完美開場及光環，本作我只願意給70分，我能理解本作不按牌理，故意唱反調的劇情，是為了讓觀眾更有驚喜感，但編劇自作主張… 安排多餘的設定，真的讓粉絲看了非常出戲！,3,最後的絕地武士,soso
58,"看到這麼多工讀生給1星....真的覺得噁

小弟從來沒看過之前的星際大戰，但因為這部讓我深深愛上了!!  
絕對是今年大戰類最好看的一部電影，畫面美，有笑點也很感動~

非常推薦沒接觸過星戰的朋友來看這部，絕對不會有看不懂的問題!  而且還會很喜歡!",5,最後的絕地武士,good
59,"果然是整個星戰最好看的一集啊~
特別是芮會不會墮入黑暗勢力時
讓我感到糾結，我就在想，難道會出現下個女達斯‧維達嗎?
不過結局當然是
不劇透",5,最後的絕地武士,good
60,"最最實在的評論就是
不好看.........................",1,最後的絕地武士,bad
61,"難看死了，看到快睡著
全部給五顆星的都是影城工讀生在灌水…爛死了！氣！",1,最後的絕地武士,bad
62,"冷場時間很久  2度快睡著了

期待光劍對決也很少

很失望，以前的三部曲好多了

星戰竟然變成雷片....",1,最後的絕地武士,bad
63,恭喜凱羅忍的演技進步了~但是這二部曲已經跳脫舊作的架構，說大戰也不像有，本集空戰和光劍對決也很少，爽度不如外傳，法斯瑪就這樣掛了，然後好人永遠都有好運加持，看完平平淡淡的，唉~看進電影院的人數就知道，真的只有像我這種星戰迷為了看而看!!,3,最後的絕地武士,soso
64,"沒看過前幾步就會看不懂~幾十年過去飛機都沒進步過~不是星戰迷就別浪費錢啦!
原來路克是才是最強的天行者~只可惜....不能破梗了!",4,最後的絕地武士,good
65,"五顆星的工讀生，不要再欺騙大家了，除非你是星際大戰迷 你可能可以撐完全場不睡著，
不然 我建議你們等HBO上映在看就好，真的是 爛 片一齣，劇情薄弱，一堆人瞎忙了一陣子，然後呢?
，如果你有失眠 可以進場試試 可能有奇效。",1,最後的絕地武士,bad
66,非常的精彩啊！其實原力從來都是平衡的，一切都是個人的選擇！這真的是最精彩的一集啊，神劇本！真的大推！光明永遠與黑暗是一體兩面的，互相牽引，互相剋制，更是互為因果，星戰迷真的不要錯過了！,5,最後的絕地武士,good
67,真心覺得不好看，劇情亂湊一通~~,1,最後的絕地武士,bad
68,整部片一直很緊湊的在瞎忙 光劍對決生硬的很讓人出戲 我覺得沒有123部曲來的流暢 老實說有些橋段太一廂情願了 其實這些要角的演技都很普通 沒到難看 也沒到看不懂 就是...大家都在聊 就去湊湊熱鬧看一看的電影!,3,最後的絕地武士,soso
69,毫無冷場，真的超精彩~~~BB8超可愛哈哈,5,最後的絕地武士,good
70,"還可以 有點美中不足 有些劇情連接很怪 
路克那邊可以在精彩點",4,最後的絕地武士,good
71,太多不合理劇情的地方。。。。。,2,最後的絕地武士,bad
72,非常超值的星戰續作！每場戰役都是經典 實在超值！！,5,最後的絕地武士,good
73,比上一集難看。。。找一個女胖子演這個角色沒人了是嗎？,1,最後的絕地武士,bad
74,"片中第一軍團的 「captain」如為機艦的指揮官，宜翻譯作「艦長」是指職位,而不是「上尉」的官階，就上尉的官位而言還無法擔任指揮巨艦的重責職務，我是上尉退伍的人士，尚可略窺此門道。精準的翻譯，可以兼顧觀眾看戲的熱鬧與門道。(差不多的翻譯，所造成的違和感，會差很多。)",3,最後的絕地武士,soso
75,好看刺激，滿足，其他就不破梗了,5,最後的絕地武士,good
76,"這次星戰比上次難看完全跟盧卡斯導的不能比,有些片段太悶都有點快睡著,盧卡斯都至少有好幾次小高潮,真的是完全不能比。",0,最後的絕地武士,bad
